source,mb_id,formula,n_sites,K_VRH,G_VRH,split,family,gid,gamma,kappa_agl,density_g_cm3,volume_m3
aflow,,O9W3,12,173.617,111.562,test,other binary oxide (uncommon ratio),ag-962bf62b3973,2.1088,13.4881,6.19541,1.8641690617580955e-28
aflow,,O3W1,4,227.467,124.209,test,other binary oxide (uncommon ratio),ag-347658755081,2.11115,24.0636,6.7605,5.694495795136812e-29
aflow,,O12W4,16,61.694,40.5015,train,other binary oxide (uncommon ratio),ag-dc5dab9df185,2.13247,11.5482,6.73425,2.286677139875853e-28
aflow,,O2Rb2,4,25.1382,11.1826,test,other binary oxide (uncommon ratio),ag-aab32adb9597,2.13608,1.46816,3.61348,9.325650042536031e-29
aflow,,O3Re1,4,230.85,122.915,train,other binary oxide (uncommon ratio),ag-04c1e3d16ba9,2.16789,21.7342,7.08131,5.492018908942925e-29
aflow,,O6Re2,8,162.045,107.796,train,other binary oxide (uncommon ratio),ag-d78af45e82c3,2.1704,19.32,8.21381,9.469585593065002e-29
aflow,,Mo4O12,16,31.4783,27.8577,train,other binary oxide (uncommon ratio),ag-5fcced3cd1df,2.17376,15.9052,4.00704,2.385950769406685e-28
aflow,,O1Rb2,3,22.8401,7.74443,val,other binary oxide (uncommon ratio),ag-9df378b18977,2.18729,0.689463,3.81679,8.13282550035163e-29
aflow,,O1Rb2,3,22.7389,7.82506,train,other binary oxide (uncommon ratio),ag-ed5547e7e411,2.1903,0.70091,3.81374,8.139329645305421e-29
aflow,,O3Re1,4,235.955,124.589,train,other binary oxide (uncommon ratio),ag-6e0fcf817cf4,2.19848,21.381,7.12599,5.457583917474853e-29
aflow,,Cu8O6,14,121.537,20.752,train,other binary oxide (uncommon ratio),ag-71514f83c283,2.21611,0.710014,5.85747,1.7133176894841438e-28
aflow,,O16Pb12,28,38.3316,13.0323,train,other binary oxide (uncommon ratio),ag-324bc142cbfb,2.22153,0.669028,8.23975,5.526680293781729e-28
aflow,,Cu4O2,6,117.423,6.66247,train,other binary oxide (uncommon ratio),ag-7bcf1ab2d28f,2.23614,0.211946,6.02486,7.887614311186888e-29
aflow,,Cu4O2,6,110.394,7.67467,val,other binary oxide (uncommon ratio),ag-f0b1c8b5771c,2.25972,0.253177,6.01944,7.894716445200456e-29
aflow,,O2Tl4,6,13.7691,10.1798,train,other binary oxide (uncommon ratio),ag-d82b66545e38,2.29981,1.77417,9.36935,1.505633874630397e-28
aflow,,O8Pt6,14,210.867,57.2648,train,other binary oxide (uncommon ratio),ag-05c3474a8625,2.39896,1.8683,11.9767,1.8003361940675199e-28
aflow,,O2Pd4,6,124.528,9.53649,train,other binary oxide (uncommon ratio),ag-930e39422b5a,2.44995,0.287144,8.1206,9.35883465944152e-29
aflow,,As8O20,28,105.923,46.8007,train,other binary oxide (uncommon ratio),ag-238696526848,2.45216,2.16116,4.22433,3.613909246438202e-28
aflow,,Ag4O2,6,56.2778,1.37277,train,other binary oxide (uncommon ratio),ag-f024f2b3bfd4,2.48656,0.0174529,6.62411,1.1618356248003255e-28
aflow,,O10Sb4,14,122.241,75.892,train,other binary oxide (uncommon ratio),ag-033b25703b39,2.51316,5.60329,6.36887,1.6869950782767812e-28
