source,mb_id,formula,n_sites,K_VRH,G_VRH,split,family,gid,gamma,kappa_agl,density_g_cm3,volume_m3
matbench,mb-02884,DyFeO3,20,176.00000000000006,83.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-02890,HoFeO3,20,177.00000000000009,83.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-02921,NaBiO3,10,58.00000000000001,26.0,train,perovskite-like (ABO3),,,,,
matbench,mb-02959,YbAlO3,5,170.99999999999991,84.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-02984,EuHfO3,5,204.99999999999997,107.0,train,perovskite-like (ABO3),,,,,
matbench,mb-03045,SmFeO3,20,170.00000000000006,81.0,train,perovskite-like (ABO3),,,,,
matbench,mb-03046,NdFeO3,20,165.99999999999997,78.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-03047,PrFeO3,20,162.99999999999994,77.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-03049,MnSnO3,10,140.00000000000006,54.000000000000014,train,perovskite-like (ABO3),,,,,
matbench,mb-03056,SmMnO3,20,146.00000000000003,67.0,test,perovskite-like (ABO3),,,,,
matbench,mb-03058,TbMnO3,20,154.0,68.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-03059,YbMnO3,20,164.00000000000003,100.0,train,perovskite-like (ABO3),,,,,
matbench,mb-03075,LaCrO3,20,165.0,85.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-03109,TiCoO3,10,175.0,70.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-03119,TiNiO3,10,177.00000000000009,82.0,val,perovskite-like (ABO3),,,,,
matbench,mb-03134,NaUO3,20,83.99999999999999,54.000000000000014,val,perovskite-like (ABO3),,,,,
matbench,mb-03178,BaTiO3,5,97.0,42.00000000000001,val,perovskite-like (ABO3),,,,,
matbench,mb-03244,KPuO3,5,146.99999999999997,72.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-03246,AcCuO3,5,164.00000000000003,83.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-03261,UTlO3,5,140.99999999999991,58.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-03278,AcTiO3,5,165.0,70.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-03575,BaZrO3,5,149.0,92.0,train,perovskite-like (ABO3),,,,,
matbench,mb-03628,BaFeO3,5,116.00000000000004,75.00000000000001,val,perovskite-like (ABO3),,,,,
matbench,mb-03629,SrFeO3,5,131.00000000000006,83.00000000000001,test,perovskite-like (ABO3),,,,,
matbench,mb-03646,TiPbO3,5,63.0,38.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-03663,LiNbO3,10,102.0,57.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-03787,RbUO3,5,136.99999999999997,68.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-04146,BaHfO3,5,158.99999999999994,102.99999999999996,test,perovskite-like (ABO3),,,,,
matbench,mb-04451,RbNbO3,20,38.99999999999999,17.999999999999996,test,perovskite-like (ABO3),,,,,
matbench,mb-04517,BaNiO3,10,83.00000000000001,23.999999999999996,val,perovskite-like (ABO3),,,,,
matbench,mb-04550,MnNiO3,10,175.0,89.0,train,perovskite-like (ABO3),,,,,
matbench,mb-04577,SrZrO3,20,146.00000000000003,88.00000000000001,val,perovskite-like (ABO3),,,,,
matbench,mb-04756,PrRhO3,20,177.00000000000009,62.0,train,perovskite-like (ABO3),,,,,
matbench,mb-04852,LiTaO3,10,123.00000000000004,83.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-04873,KTaO3,5,188.00000000000009,122.00000000000004,test,perovskite-like (ABO3),,,,,
matbench,mb-05011,BaSnO3,5,134.00000000000003,90.00000000000003,train,perovskite-like (ABO3),,,,,
matbench,mb-05043,MgTiO3,10,162.99999999999994,83.99999999999999,test,perovskite-like (ABO3),,,,,
matbench,mb-05050,TiMnO3,10,158.99999999999994,63.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-05058,TiFeO3,10,165.99999999999997,47.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-05095,LaAlO3,10,181.00000000000003,105.00000000000004,train,perovskite-like (ABO3),,,,,
matbench,mb-05160,BaCoO3,10,85.99999999999999,29.0,val,perovskite-like (ABO3),,,,,
matbench,mb-05178,CaIrO3,10,160.99999999999994,74.00000000000001,val,perovskite-like (ABO3),,,,,
matbench,mb-05227,CdBiO3,10,101.0,33.0,train,perovskite-like (ABO3),,,,,
matbench,mb-05268,LaMnO3,20,124.00000000000004,56.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-05524,BaBiO3,20,106.00000000000004,46.0,train,perovskite-like (ABO3),,,,,
matbench,mb-05543,EuAlO3,20,175.0,105.00000000000004,val,perovskite-like (ABO3),,,,,
matbench,mb-06644,CaSiO3,30,93.0,47.00000000000001,test,perovskite-like (ABO3),,,,,
matbench,mb-06661,KNbO3,5,102.99999999999996,63.0,train,perovskite-like (ABO3),,,,,
matbench,mb-06665,BaNiO3,10,84.99999999999999,23.999999999999996,test,perovskite-like (ABO3),,,,,
matbench,mb-06715,BaZrO3,10,143.00000000000003,88.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-06749,BaTiO3,5,97.0,55.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-06763,SrTiO3,10,168.0,102.0,val,perovskite-like (ABO3),,,,,
matbench,mb-06790,SrTiO3,5,173.00000000000003,109.99999999999996,train,perovskite-like (ABO3),,,,,
matbench,mb-06896,EuTiO3,5,114.00000000000004,96.0,train,perovskite-like (ABO3),,,,,
matbench,mb-06910,NaTaO3,20,130.00000000000006,97.0,test,perovskite-like (ABO3),,,,,
matbench,mb-06994,KNbO3,5,105.00000000000004,68.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-06998,CaVO3,20,159.99999999999991,81.0,train,perovskite-like (ABO3),,,,,
matbench,mb-07022,BaTiO3,5,103.99999999999996,68.99999999999999,test,perovskite-like (ABO3),,,,,
matbench,mb-07025,InGaO3,10,170.00000000000006,74.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-07074,ErFeO3,20,178.00000000000003,83.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-07076,SrHfO3,10,167.0,93.0,train,perovskite-like (ABO3),,,,,
matbench,mb-07149,BaTiO3,30,102.0,63.0,train,perovskite-like (ABO3),,,,,
matbench,mb-07242,PrNiO3,10,144.00000000000003,72.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-07255,TiVO3,10,168.0,74.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-07281,SrHfO3,20,154.99999999999997,85.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-07391,MnZnO3,10,159.99999999999991,49.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-07445,MgSiO3,40,96.0,67.0,train,perovskite-like (ABO3),,,,,
matbench,mb-07460,SrHfO3,10,158.99999999999994,96.0,train,perovskite-like (ABO3),,,,,
matbench,mb-07512,LaAlO3,5,194.0,130.00000000000006,train,perovskite-like (ABO3),,,,,
matbench,mb-07543,BaRuO3,20,117.0,52.99999999999999,test,perovskite-like (ABO3),,,,,
matbench,mb-07565,RbNpO3,5,109.00000000000004,59.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-07599,DyCoO3,20,154.99999999999997,63.0,train,perovskite-like (ABO3),,,,,
matbench,mb-07640,BaTiO3,30,140.00000000000006,76.0,train,perovskite-like (ABO3),,,,,
matbench,mb-07698,GdAlO3,20,185.0,108.00000000000004,train,perovskite-like (ABO3),,,,,
matbench,mb-07713,LaCrO3,10,170.99999999999991,93.0,train,perovskite-like (ABO3),,,,,
matbench,mb-07823,LaLuO3,20,146.00000000000003,70.99999999999999,val,perovskite-like (ABO3),,,,,
matbench,mb-07852,NaNbO3,10,102.99999999999996,46.0,train,perovskite-like (ABO3),,,,,
matbench,mb-07876,CaPtO3,10,146.00000000000003,68.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-07913,SrSnO3,10,111.99999999999996,66.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-08001,KNbO3,5,182.99999999999991,97.0,train,perovskite-like (ABO3),,,,,
matbench,mb-08008,SrZrO3,10,144.00000000000003,86.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-08010,NaNbO3,20,85.99999999999999,50.99999999999999,test,perovskite-like (ABO3),,,,,
matbench,mb-08024,DyAlO3,20,193.00000000000009,112.99999999999994,train,perovskite-like (ABO3),,,,,
matbench,mb-08027,SrHfO3,10,156.0,98.0,train,perovskite-like (ABO3),,,,,
matbench,mb-08037,GdScO3,20,161.99999999999994,79.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-08040,NaNbO3,40,101.0,59.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-08117,TiNiO3,10,170.99999999999991,72.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-08136,CaSnO3,20,143.00000000000003,77.0,train,perovskite-like (ABO3),,,,,
matbench,mb-08137,BaTiO3,5,162.99999999999994,107.0,train,perovskite-like (ABO3),,,,,
matbench,mb-08154,NaTaO3,5,211.0,97.0,test,perovskite-like (ABO3),,,,,
matbench,mb-08175,CeAlO3,5,191.00000000000009,98.0,test,perovskite-like (ABO3),,,,,
matbench,mb-08191,SrNbO3,5,173.00000000000003,81.0,train,perovskite-like (ABO3),,,,,
matbench,mb-08275,MgSiO3,20,103.99999999999996,60.0,train,perovskite-like (ABO3),,,,,
matbench,mb-08301,MgSiO3,80,90.00000000000003,67.0,train,perovskite-like (ABO3),,,,,
matbench,mb-08317,NiBiO3,10,122.00000000000004,55.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-08372,MgSiO3,20,98.0,70.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-08390,ScGaO3,10,179.00000000000006,83.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-08402,PrAlO3,10,194.0,135.0,train,perovskite-like (ABO3),,,,,
matbench,mb-08436,TbScO3,20,164.00000000000003,82.0,test,perovskite-like (ABO3),,,,,
matbench,mb-08441,CaTiO3,10,171.99999999999991,106.00000000000004,train,perovskite-like (ABO3),,,,,
matbench,mb-08449,YAlO3,20,189.99999999999997,111.00000000000004,val,perovskite-like (ABO3),,,,,
matbench,mb-08468,CeScO3,20,154.99999999999997,74.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-08502,SrZrO3,10,144.00000000000003,83.99999999999999,test,perovskite-like (ABO3),,,,,
matbench,mb-08508,MgGeO3,10,164.00000000000003,93.0,test,perovskite-like (ABO3),,,,,
matbench,mb-08531,YCuO3,20,119.99999999999996,56.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-08584,LuGaO3,10,165.99999999999997,78.99999999999999,val,perovskite-like (ABO3),,,,,
matbench,mb-08609,ScBiO3,10,98.0,46.0,test,perovskite-like (ABO3),,,,,
matbench,mb-08631,LuFeO3,20,179.00000000000006,84.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-08632,CdGeO3,10,144.99999999999997,52.99999999999999,val,perovskite-like (ABO3),,,,,
matbench,mb-08641,BaSiO3,20,56.00000000000001,30.0,train,perovskite-like (ABO3),,,,,
matbench,mb-08666,MnGeO3,10,146.99999999999997,68.99999999999999,test,perovskite-like (ABO3),,,,,
matbench,mb-08668,YFeO3,10,146.99999999999997,62.0,train,perovskite-like (ABO3),,,,,
matbench,mb-08700,BaPuO3,5,114.00000000000004,56.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-08704,CaSiO3,30,75.00000000000001,38.99999999999999,val,perovskite-like (ABO3),,,,,
matbench,mb-08712,NaNbO3,20,123.00000000000004,85.99999999999999,test,perovskite-like (ABO3),,,,,
matbench,mb-08766,RbNbO3,20,63.99999999999999,19.0,test,perovskite-like (ABO3),,,,,
matbench,mb-08827,VPbO3,5,54.000000000000014,37.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-08833,DyScO3,20,165.0,82.0,train,perovskite-like (ABO3),,,,,
matbench,mb-08836,FeBiO3,10,109.00000000000004,48.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-08841,ZrPbO3,40,112.99999999999994,62.0,val,perovskite-like (ABO3),,,,,
matbench,mb-08857,MnBiO3,20,105.00000000000004,50.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-08872,MnCoO3,10,170.00000000000006,70.99999999999999,val,perovskite-like (ABO3),,,,,
matbench,mb-08874,ZrMnO3,10,159.99999999999991,67.0,train,perovskite-like (ABO3),,,,,
matbench,mb-08893,NaNbO3,10,133.0,99.0,train,perovskite-like (ABO3),,,,,
matbench,mb-08894,NdAlO3,10,186.00000000000009,136.99999999999997,train,perovskite-like (ABO3),,,,,
matbench,mb-08916,NiSnO3,10,156.0,73.0,train,perovskite-like (ABO3),,,,,
matbench,mb-08920,TiZnO3,10,170.99999999999991,50.99999999999999,test,perovskite-like (ABO3),,,,,
matbench,mb-08927,ScAlO3,20,205.99999999999997,116.00000000000004,val,perovskite-like (ABO3),,,,,
matbench,mb-08937,KReO3,5,143.00000000000003,111.99999999999996,train,perovskite-like (ABO3),,,,,
matbench,mb-08961,CaTiO3,10,135.0,59.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-08990,SrHfO3,5,165.0,103.99999999999996,train,perovskite-like (ABO3),,,,,
matbench,mb-08994,ZrMnO3,10,140.99999999999991,54.000000000000014,train,perovskite-like (ABO3),,,,,
matbench,mb-09039,YScO3,10,152.00000000000003,68.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-09064,CsBiO3,5,59.00000000000001,58.00000000000001,test,perovskite-like (ABO3),,,,,
matbench,mb-09113,InFeO3,10,165.99999999999997,67.0,val,perovskite-like (ABO3),,,,,
matbench,mb-09116,CsUO3,5,128.99999999999994,70.00000000000001,val,perovskite-like (ABO3),,,,,
matbench,mb-09126,NdGaO3,20,161.99999999999994,76.0,test,perovskite-like (ABO3),,,,,
matbench,mb-09137,ZrPbO3,5,118.99999999999996,46.0,train,perovskite-like (ABO3),,,,,
matbench,mb-09144,LiNbO3,10,141.99999999999994,91.0,train,perovskite-like (ABO3),,,,,
matbench,mb-09147,TiMnO3,10,144.99999999999997,62.0,train,perovskite-like (ABO3),,,,,
matbench,mb-09164,FeBiO3,20,161.99999999999994,70.00000000000001,val,perovskite-like (ABO3),,,,,
matbench,mb-09183,ZnGeO3,10,161.99999999999994,47.99999999999999,test,perovskite-like (ABO3),,,,,
matbench,mb-09185,LaBiO3,10,61.000000000000014,17.999999999999996,train,perovskite-like (ABO3),,,,,
matbench,mb-09188,AlInO3,10,184.0,88.00000000000001,val,perovskite-like (ABO3),,,,,
matbench,mb-09207,BaTaO3,5,165.99999999999997,89.0,test,perovskite-like (ABO3),,,,,
matbench,mb-09219,CoSnO3,10,152.00000000000003,57.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-09227,SrVO3,5,194.99999999999991,44.0,train,perovskite-like (ABO3),,,,,
matbench,mb-09298,LaGaO3,10,179.00000000000006,78.99999999999999,val,perovskite-like (ABO3),,,,,
matbench,mb-09306,SrRuO3,5,158.99999999999994,78.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-09328,NaReO3,5,269.00000000000006,73.0,test,perovskite-like (ABO3),,,,,
matbench,mb-09396,TiPbO3,5,170.99999999999991,91.0,train,perovskite-like (ABO3),,,,,
matbench,mb-09405,BaCeO3,5,111.99999999999996,52.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-09409,HfPbO3,5,167.0,88.00000000000001,test,perovskite-like (ABO3),,,,,
matbench,mb-09410,NaNbO3,5,181.00000000000003,100.0,train,perovskite-like (ABO3),,,,,
matbench,mb-09426,ZnSnO3,10,165.0,72.00000000000001,val,perovskite-like (ABO3),,,,,
matbench,mb-09429,TiGeO3,10,28.0,17.0,train,perovskite-like (ABO3),,,,,
matbench,mb-09478,RbIrO3,5,100.0,89.0,train,perovskite-like (ABO3),,,,,
matbench,mb-09480,SrMnO3,5,193.00000000000009,67.0,train,perovskite-like (ABO3),,,,,
matbench,mb-09488,ScFeO3,30,170.99999999999991,72.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-09498,SrNiO3,5,112.99999999999994,54.000000000000014,val,perovskite-like (ABO3),,,,,
matbench,mb-09527,KSbO3,20,111.99999999999996,73.0,train,perovskite-like (ABO3),,,,,
matbench,mb-09545,YAlO3,10,191.00000000000009,102.99999999999996,val,perovskite-like (ABO3),,,,,
matbench,mb-09581,SrAlO3,5,150.00000000000003,61.000000000000014,train,perovskite-like (ABO3),,,,,
matbench,mb-09590,SrSnO3,5,144.00000000000003,89.0,train,perovskite-like (ABO3),,,,,
matbench,mb-09634,RbTaO3,15,106.00000000000004,56.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-09663,ScVO3,20,181.00000000000003,73.0,train,perovskite-like (ABO3),,,,,
matbench,mb-09665,GaBiO3,10,97.0,42.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-09673,MgCoO3,10,146.00000000000003,67.0,train,perovskite-like (ABO3),,,,,
matbench,mb-09699,CaFeO3,5,135.99999999999997,88.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-09714,NaWO3,5,191.00000000000009,77.0,train,perovskite-like (ABO3),,,,,
matbench,mb-09728,AlBiO3,10,128.0,70.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-09781,ZnSnO3,10,144.00000000000003,35.0,train,perovskite-like (ABO3),,,,,
matbench,mb-09790,SrZrO3,5,153.00000000000003,88.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-09872,AgAuO3,20,126.0,56.00000000000001,test,perovskite-like (ABO3),,,,,
matbench,mb-09873,ScFeO3,10,174.00000000000009,74.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-09881,YTiO3,20,181.00000000000003,75.00000000000001,val,perovskite-like (ABO3),,,,,
matbench,mb-09922,ScAgO3,10,132.00000000000006,47.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-09926,LiTcO3,5,223.0,90.00000000000003,train,perovskite-like (ABO3),,,,,
matbench,mb-09962,BiRhO3,20,174.00000000000009,57.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-09963,FeBiO3,5,86.99999999999999,20.000000000000004,test,perovskite-like (ABO3),,,,,
matbench,mb-09977,VCuO3,10,138.0,23.0,train,perovskite-like (ABO3),,,,,
matbench,mb-09985,SrCoO3,5,134.00000000000003,70.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-10001,CaTiO3,5,175.0,103.99999999999996,train,perovskite-like (ABO3),,,,,
matbench,mb-10006,MgFeO3,10,146.00000000000003,60.0,train,perovskite-like (ABO3),,,,,
matbench,mb-10030,NaFeO3,10,64.99999999999999,35.0,train,perovskite-like (ABO3),,,,,
matbench,mb-10055,KWO3,5,186.00000000000009,119.99999999999996,train,perovskite-like (ABO3),,,,,
matbench,mb-10083,LaTiO3,5,187.00000000000003,67.0,train,perovskite-like (ABO3),,,,,
matbench,mb-10091,CeFeO3,20,141.99999999999994,44.0,train,perovskite-like (ABO3),,,,,
matbench,mb-10096,HfSnO3,10,26.0,17.0,train,perovskite-like (ABO3),,,,,
matbench,mb-10099,BaRuO3,5,146.99999999999997,83.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-10196,ScInO3,10,152.00000000000003,60.0,train,perovskite-like (ABO3),,,,,
matbench,mb-10245,VCuO3,5,37.99999999999999,12.000000000000002,train,perovskite-like (ABO3),,,,,
matbench,mb-10260,YTiO3,10,161.99999999999994,63.0,train,perovskite-like (ABO3),,,,,
matbench,mb-10271,LaMnO3,5,165.99999999999997,83.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-10311,NaRuO3,5,250.99999999999991,86.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-10350,BaThO3,5,111.00000000000004,49.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-10363,RbOsO3,5,174.00000000000009,93.0,val,perovskite-like (ABO3),,,,,
matbench,mb-10376,LaCrO3,5,111.00000000000004,98.0,train,perovskite-like (ABO3),,,,,
matbench,mb-10398,BaOsO3,5,168.0,73.0,val,perovskite-like (ABO3),,,,,
matbench,mb-10400,FeNiO3,10,162.99999999999994,40.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-10439,NaTiO3,5,148.00000000000003,60.0,train,perovskite-like (ABO3),,,,,
matbench,mb-10446,KTiO3,5,55.00000000000001,23.999999999999996,train,perovskite-like (ABO3),,,,,
matbench,mb-10465,NbTlO3,5,177.00000000000009,93.0,train,perovskite-like (ABO3),,,,,
matbench,mb-10482,EuZrO3,5,171.99999999999991,90.00000000000003,val,perovskite-like (ABO3),,,,,
matbench,mb-10488,HfCrO3,20,132.00000000000006,68.99999999999999,val,perovskite-like (ABO3),,,,,
matbench,mb-10490,ZrCoO3,10,153.00000000000003,48.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-10507,NaSbO3,20,128.99999999999994,93.99999999999996,train,perovskite-like (ABO3),,,,,
matbench,mb-10563,TiZnO3,10,63.99999999999999,23.999999999999996,train,perovskite-like (ABO3),,,,,
matbench,mb-10568,KBiO3,5,84.99999999999999,64.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-10574,RbSbO3,5,89.0,102.0,train,perovskite-like (ABO3),,,,,
matbench,mb-10575,AlCoO3,10,77.0,37.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-10579,NbAgO3,5,189.99999999999997,78.99999999999999,val,perovskite-like (ABO3),,,,,
matbench,mb-10583,YbTiO3,5,179.00000000000006,109.99999999999996,test,perovskite-like (ABO3),,,,,
matbench,mb-10590,NbAgO3,20,118.00000000000004,42.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-10610,CuSiO3,10,27.000000000000004,21.0,train,perovskite-like (ABO3),,,,,
matbench,mb-10622,TiCdO3,10,150.00000000000003,47.99999999999999,train,perovskite-like (ABO3),,,,,
matbench,mb-10629,SrAgO3,5,111.99999999999996,47.00000000000001,val,perovskite-like (ABO3),,,,,
matbench,mb-10642,SrOsO3,5,187.00000000000003,63.0,train,perovskite-like (ABO3),,,,,
matbench,mb-10643,LaFeO3,5,171.99999999999991,93.0,train,perovskite-like (ABO3),,,,,
matbench,mb-10645,YAlO3,10,201.00000000000009,74.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-10654,SrRhO3,5,101.0,57.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-10671,PrTiO3,5,178.00000000000003,66.00000000000001,test,perovskite-like (ABO3),,,,,
matbench,mb-10685,TaTlO3,5,220.99999999999997,103.99999999999996,train,perovskite-like (ABO3),,,,,
matbench,mb-10711,BaMnO3,5,111.00000000000004,74.00000000000001,train,perovskite-like (ABO3),,,,,
matbench,mb-10732,BaRhO3,5,131.00000000000006,54.000000000000014,val,perovskite-like (ABO3),,,,,
