source,mb_id,formula,n_sites,K_VRH,G_VRH,split,family,gid,gamma,kappa_agl,density_g_cm3,volume_m3
matbench,mb-01958,Ba3SnO,5,34.0,25.000000000000007,val,ternary oxide (other ratio),,,,,
matbench,mb-01969,KHO,6,25.000000000000007,7.999999999999999,val,ternary oxide (other ratio),,,,,
matbench,mb-02005,CsAgO,12,22.0,7.999999999999999,val,ternary oxide (other ratio),,,,,
matbench,mb-02078,Ba3Hf2O7,12,124.00000000000004,70.99999999999999,val,ternary oxide (other ratio),,,,,
matbench,mb-02098,V2H3O5,10,85.99999999999999,52.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-02104,K2Sn2O3,14,23.0,15.000000000000004,train,ternary oxide (other ratio),,,,,
matbench,mb-02109,Li2CeO3,6,88.00000000000001,39.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-02143,Sr2CuO3,6,98.0,54.000000000000014,test,ternary oxide (other ratio),,,,,
matbench,mb-02165,Ba2PdO3,6,85.99999999999999,44.0,train,ternary oxide (other ratio),,,,,
matbench,mb-02184,TlPd3O4,16,140.99999999999991,37.0,train,ternary oxide (other ratio),,,,,
matbench,mb-02185,Cs2CoO3,24,26.0,12.000000000000002,train,ternary oxide (other ratio),,,,,
matbench,mb-02232,Li3UO4,8,86.99999999999999,63.0,train,ternary oxide (other ratio),,,,,
matbench,mb-02261,CsCu3O2,6,17.0,7.0,val,ternary oxide (other ratio),,,,,
matbench,mb-02269,K2PdO2,5,54.000000000000014,17.999999999999996,train,ternary oxide (other ratio),,,,,
matbench,mb-02313,Li4UO5,10,75.00000000000001,52.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-02317,Rb3NbO8,12,27.000000000000004,12.000000000000002,train,ternary oxide (other ratio),,,,,
matbench,mb-02332,Ti2FeO5,16,167.0,60.0,train,ternary oxide (other ratio),,,,,
matbench,mb-02370,Mn2BiO5,32,128.0,63.0,train,ternary oxide (other ratio),,,,,
matbench,mb-02372,Cs2PbO3,12,35.0,12.000000000000002,train,ternary oxide (other ratio),,,,,
matbench,mb-02409,Na4Ti5O12,21,131.00000000000006,60.0,train,ternary oxide (other ratio),,,,,
matbench,mb-02424,Mg(ReO4)2,11,17.999999999999996,12.999999999999998,train,ternary oxide (other ratio),,,,,
matbench,mb-02482,Rb2CoO3,24,32.00000000000001,15.000000000000004,test,ternary oxide (other ratio),,,,,
matbench,mb-02484,Nd(HO)3,14,63.99999999999999,23.999999999999996,train,ternary oxide (other ratio),,,,,
matbench,mb-02559,CsCuO,6,20.000000000000004,6.0,train,ternary oxide (other ratio),,,,,
matbench,mb-02561,Na2MnO2,30,57.00000000000001,28.0,train,ternary oxide (other ratio),,,,,
matbench,mb-02574,Re2NiO8,11,15.000000000000004,13.999999999999998,train,ternary oxide (other ratio),,,,,
matbench,mb-02599,TaVO5,28,117.0,44.0,test,ternary oxide (other ratio),,,,,
matbench,mb-02624,Li2PdO2,5,91.0,44.0,val,ternary oxide (other ratio),,,,,
matbench,mb-02655,La2Pd2O5,18,130.00000000000006,48.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-02685,Sr2Co2O5,18,88.00000000000001,45.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-02688,Rb7Au5O2,14,13.999999999999998,5.000000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-02694,LiCuO,12,72.00000000000001,32.00000000000001,val,ternary oxide (other ratio),,,,,
matbench,mb-02701,Y3Al5O12,80,170.99999999999991,102.0,train,ternary oxide (other ratio),,,,,
matbench,mb-02734,Zr(MoO4)2,11,22.0,13.999999999999998,test,ternary oxide (other ratio),,,,,
matbench,mb-02735,Li2NiO3,12,117.0,81.0,train,ternary oxide (other ratio),,,,,
matbench,mb-02742,RbH3O2,12,33.0,12.000000000000002,train,ternary oxide (other ratio),,,,,
matbench,mb-02810,Mg(HO)2,5,46.0,34.0,val,ternary oxide (other ratio),,,,,
matbench,mb-02825,Y6WO12,19,141.99999999999994,64.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-02851,Na2Mn3O7,24,77.0,31.0,train,ternary oxide (other ratio),,,,,
matbench,mb-02874,Li2RuO3,24,108.00000000000004,47.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-02883,K6Co2O7,30,35.0,17.0,train,ternary oxide (other ratio),,,,,
matbench,mb-02889,K2Mn2O3,14,61.000000000000014,23.999999999999996,train,ternary oxide (other ratio),,,,,
matbench,mb-02923,Sr3SnO,5,11.000000000000002,21.0,test,ternary oxide (other ratio),,,,,
matbench,mb-02941,CsTi6O12,38,118.99999999999996,52.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-02987,Fe(HO)2,5,44.0,27.000000000000004,train,ternary oxide (other ratio),,,,,
matbench,mb-03044,Rb2NiO2,5,25.000000000000007,12.000000000000002,train,ternary oxide (other ratio),,,,,
matbench,mb-03057,TbMn2O5,32,154.99999999999997,77.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-03060,Rb2HgO2,5,23.999999999999996,11.000000000000002,train,ternary oxide (other ratio),,,,,
matbench,mb-03061,Li3VO4,16,63.0,33.0,train,ternary oxide (other ratio),,,,,
matbench,mb-03092,SmMn2O5,32,152.00000000000003,75.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-03095,Ba3V2O8,13,68.99999999999999,29.0,train,ternary oxide (other ratio),,,,,
matbench,mb-03168,Ca4Bi2O,7,42.99999999999999,29.0,train,ternary oxide (other ratio),,,,,
matbench,mb-03179,Rb2Sn2O3,7,23.999999999999996,17.999999999999996,val,ternary oxide (other ratio),,,,,
matbench,mb-03298,K2Rh2O5,9,15.000000000000004,47.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-03523,Li2CuO2,5,89.0,44.0,val,ternary oxide (other ratio),,,,,
matbench,mb-03660,Rb2SnO3,12,42.99999999999999,16.0,train,ternary oxide (other ratio),,,,,
matbench,mb-03666,Cs4ZnO3,32,17.999999999999996,7.999999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-03668,Na4IrO4,9,13.999999999999998,22.0,train,ternary oxide (other ratio),,,,,
matbench,mb-03723,Ca3SiO,20,58.00000000000001,44.0,train,ternary oxide (other ratio),,,,,
matbench,mb-03724,Yb3PbO,5,58.00000000000001,49.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-03749,Ca4Sb2O,7,45.00000000000001,36.0,train,ternary oxide (other ratio),,,,,
matbench,mb-03771,Li4SiO4,18,79.99999999999999,52.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-03831,Sr(CuO)2,10,103.99999999999996,25.000000000000007,val,ternary oxide (other ratio),,,,,
matbench,mb-03853,Zn(ReO4)2,11,15.000000000000004,12.000000000000002,train,ternary oxide (other ratio),,,,,
matbench,mb-04212,Li2FeO3,12,99.0,63.0,test,ternary oxide (other ratio),,,,,
matbench,mb-04406,Li5AlO4,80,81.0,55.00000000000001,val,ternary oxide (other ratio),,,,,
matbench,mb-04450,Mn(PtO2)3,10,189.99999999999997,70.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-04480,Ga4GeO8,13,152.00000000000003,72.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-04493,CaPd3O4,16,165.99999999999997,55.00000000000001,test,ternary oxide (other ratio),,,,,
matbench,mb-04513,Na8Ti5O14,54,74.00000000000001,42.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-04522,K2NiO2,5,29.0,15.000000000000004,train,ternary oxide (other ratio),,,,,
matbench,mb-04563,Sr2PdO3,6,96.0,55.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-04611,Pr3InO,5,66.00000000000001,40.99999999999999,test,ternary oxide (other ratio),,,,,
matbench,mb-04636,MgTi2O5,16,161.99999999999994,70.99999999999999,test,ternary oxide (other ratio),,,,,
matbench,mb-04667,K3CuO2,48,28.0,12.999999999999998,train,ternary oxide (other ratio),,,,,
matbench,mb-04735,Al2SiO5,32,141.99999999999994,89.0,test,ternary oxide (other ratio),,,,,
matbench,mb-04753,Rb2CdO2,20,36.0,13.999999999999998,train,ternary oxide (other ratio),,,,,
matbench,mb-04815,CaAl4O7,24,114.00000000000004,46.0,val,ternary oxide (other ratio),,,,,
matbench,mb-04849,NaAl11O17,58,153.00000000000003,67.0,test,ternary oxide (other ratio),,,,,
matbench,mb-04855,Ag2HgO2,20,39.99999999999999,12.000000000000002,train,ternary oxide (other ratio),,,,,
matbench,mb-04872,Sr2Fe2O5,18,115.00000000000004,52.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-04878,Cs2NiO2,5,21.0,7.999999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-05141,NaCuO,12,46.0,22.0,val,ternary oxide (other ratio),,,,,
matbench,mb-05309,Li2ZrO3,12,101.0,59.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-05315,Li2MnO3,12,111.99999999999996,78.99999999999999,test,ternary oxide (other ratio),,,,,
matbench,mb-05358,Na4CoO3,16,46.0,19.0,train,ternary oxide (other ratio),,,,,
matbench,mb-05388,Sr3V2O7,12,131.00000000000006,76.0,train,ternary oxide (other ratio),,,,,
matbench,mb-05395,KCuO,12,31.0,13.999999999999998,train,ternary oxide (other ratio),,,,,
matbench,mb-05432,Sr3Ti2O7,12,140.00000000000006,83.00000000000001,val,ternary oxide (other ratio),,,,,
matbench,mb-05439,Co(PtO2)3,10,194.99999999999991,73.0,val,ternary oxide (other ratio),,,,,
matbench,mb-05441,CsHO,6,17.0,7.999999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-05444,Mg(PtO2)3,10,189.00000000000009,72.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-05470,Ca3Fe2O7,24,124.99999999999994,59.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-05533,Ba9Nb10O30,49,170.00000000000006,93.0,train,ternary oxide (other ratio),,,,,
matbench,mb-05576,CaCd3O4,8,136.99999999999997,48.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-06508,Sr4As2O,7,49.99999999999999,34.0,train,ternary oxide (other ratio),,,,,
matbench,mb-06602,Gd2ReO5,32,130.00000000000006,58.00000000000001,val,ternary oxide (other ratio),,,,,
matbench,mb-06712,Na2Ti3O7,24,96.0,42.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-06765,Ca3GeO,5,47.00000000000001,46.0,train,ternary oxide (other ratio),,,,,
matbench,mb-06766,Li8ZrO6,15,93.99999999999996,63.99999999999999,test,ternary oxide (other ratio),,,,,
matbench,mb-06904,Mn(ReO4)2,11,20.000000000000004,11.000000000000002,train,ternary oxide (other ratio),,,,,
matbench,mb-06940,Na2FeO3,12,85.99999999999999,42.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-06972,Li2NiO2,10,114.00000000000004,73.0,train,ternary oxide (other ratio),,,,,
matbench,mb-07003,Rb2PbO3,12,37.0,16.0,val,ternary oxide (other ratio),,,,,
matbench,mb-07015,LiHO,6,47.99999999999999,19.0,train,ternary oxide (other ratio),,,,,
matbench,mb-07024,La3GaO6,20,112.99999999999994,44.0,train,ternary oxide (other ratio),,,,,
matbench,mb-07066,Ti(GaO2)4,13,150.99999999999994,70.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-07070,Ca3Ti2O7,24,130.00000000000006,66.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-07181,Ca2CuO3,6,112.99999999999994,61.000000000000014,val,ternary oxide (other ratio),,,,,
matbench,mb-07201,Ba3Nb5O15,46,154.99999999999997,84.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-07207,Mg3Fe2O5,10,154.0,89.0,train,ternary oxide (other ratio),,,,,
matbench,mb-07224,Zr3GeO8,12,195.99999999999997,55.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-07274,Rb3TaO8,12,29.0,11.000000000000002,test,ternary oxide (other ratio),,,,,
matbench,mb-07275,Na6Ti2O7,30,46.0,25.000000000000007,train,ternary oxide (other ratio),,,,,
matbench,mb-07280,K2PbO3,24,37.99999999999999,19.0,test,ternary oxide (other ratio),,,,,
matbench,mb-07298,Sr4Fe4O11,19,128.0,68.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-07325,Mn(HO)2,5,52.99999999999999,31.0,train,ternary oxide (other ratio),,,,,
matbench,mb-07327,K2PbO3,12,38.99999999999999,17.0,val,ternary oxide (other ratio),,,,,
matbench,mb-07357,CeTh3O8,12,184.0,82.0,test,ternary oxide (other ratio),,,,,
matbench,mb-07448,CaGe2O5,16,116.00000000000004,55.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-07637,Y3Fe5O12,80,148.00000000000003,68.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-07652,K2Sn2O3,7,75.00000000000001,37.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-07672,Na2CoO3,12,48.99999999999999,20.000000000000004,train,ternary oxide (other ratio),,,,,
matbench,mb-07676,Li2HfO3,6,124.99999999999994,50.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-07701,Li5NbO5,11,99.0,63.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-07715,Li2MnO2,5,103.99999999999996,60.0,test,ternary oxide (other ratio),,,,,
matbench,mb-07827,Ca2Fe2O5,36,124.00000000000004,55.00000000000001,test,ternary oxide (other ratio),,,,,
matbench,mb-07841,Mn3(CoO4)2,26,140.00000000000006,61.000000000000014,train,ternary oxide (other ratio),,,,,
matbench,mb-07869,Na2MnO3,24,95.0,70.00000000000001,test,ternary oxide (other ratio),,,,,
matbench,mb-07873,Li2TiO3,12,123.00000000000004,88.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-07904,Y4Al2O9,60,132.00000000000006,63.99999999999999,val,ternary oxide (other ratio),,,,,
matbench,mb-07914,Na(Cu3O4)2,15,118.99999999999996,36.0,train,ternary oxide (other ratio),,,,,
matbench,mb-07974,Li3(CuO2)2,9,50.99999999999999,31.0,train,ternary oxide (other ratio),,,,,
matbench,mb-07984,Li3MnO3,28,76.0,34.0,test,ternary oxide (other ratio),,,,,
matbench,mb-08003,LiNi3O4,8,150.00000000000003,77.0,train,ternary oxide (other ratio),,,,,
matbench,mb-08005,Fe(HO)2,5,44.0,27.000000000000004,train,ternary oxide (other ratio),,,,,
matbench,mb-08061,TiAl2O5,16,182.99999999999991,93.99999999999996,train,ternary oxide (other ratio),,,,,
matbench,mb-08072,K3CrO4,8,37.99999999999999,12.999999999999998,train,ternary oxide (other ratio),,,,,
matbench,mb-08085,KLiO,12,25.000000000000007,17.999999999999996,train,ternary oxide (other ratio),,,,,
matbench,mb-08102,Mg4H2O5,11,78.99999999999999,61.000000000000014,train,ternary oxide (other ratio),,,,,
matbench,mb-08116,BaCu3O4,8,75.00000000000001,31.0,train,ternary oxide (other ratio),,,,,
matbench,mb-08129,Ti7Al2O15,24,197.0,85.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-08138,Y4Al2O9,60,122.00000000000004,68.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-08144,Mg3H4O5,12,47.99999999999999,32.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-08212,Ni(HO)2,5,55.00000000000001,36.0,val,ternary oxide (other ratio),,,,,
matbench,mb-08295,SrCu2O3,12,95.0,42.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-08310,LiNi4O5,10,158.0,82.0,train,ternary oxide (other ratio),,,,,
matbench,mb-08346,SrCu2O3,6,93.99999999999996,44.0,train,ternary oxide (other ratio),,,,,
matbench,mb-08399,Sr4Fe4O11,38,123.00000000000004,70.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-08400,Na2CoO3,12,70.99999999999999,37.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-08410,Na8CoO6,30,47.00000000000001,25.000000000000007,train,ternary oxide (other ratio),,,,,
matbench,mb-08453,Sr3CdO4,8,77.0,59.00000000000001,val,ternary oxide (other ratio),,,,,
matbench,mb-08469,Na3VO4,8,47.00000000000001,20.000000000000004,train,ternary oxide (other ratio),,,,,
matbench,mb-08527,Mn(Ni3O4)2,15,159.99999999999991,84.99999999999999,test,ternary oxide (other ratio),,,,,
matbench,mb-08529,Mn3HO6,10,132.00000000000006,64.99999999999999,test,ternary oxide (other ratio),,,,,
matbench,mb-08530,Mg2H2O3,7,50.99999999999999,33.0,train,ternary oxide (other ratio),,,,,
matbench,mb-08569,VH2O3,12,75.00000000000001,50.99999999999999,val,ternary oxide (other ratio),,,,,
matbench,mb-08583,Li2CoO2,5,108.00000000000004,42.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-08586,Ni(HO)2,5,50.99999999999999,34.0,test,ternary oxide (other ratio),,,,,
matbench,mb-08588,Sr3Hf2O7,12,135.99999999999997,79.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-08607,Ca3MnO4,8,106.00000000000004,70.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-08608,Li2(NiO2)3,11,95.0,49.99999999999999,val,ternary oxide (other ratio),,,,,
matbench,mb-08618,K3VO4,8,34.0,11.000000000000002,val,ternary oxide (other ratio),,,,,
matbench,mb-08624,Li2VO3,12,107.0,70.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-08651,Na3CuO2,12,49.99999999999999,27.000000000000004,train,ternary oxide (other ratio),,,,,
matbench,mb-08753,LiMn3O6,10,130.00000000000006,72.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-08799,La4PdO7,12,114.00000000000004,49.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-08810,Er2SiO5,32,103.99999999999996,46.0,train,ternary oxide (other ratio),,,,,
matbench,mb-08830,Hf3SnO8,12,181.00000000000003,77.0,train,ternary oxide (other ratio),,,,,
matbench,mb-08832,Na6CoO4,22,52.99999999999999,25.000000000000007,train,ternary oxide (other ratio),,,,,
matbench,mb-08851,Li2HfO3,12,95.0,52.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-08856,Mn2Cd3O5,10,135.99999999999997,48.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-08868,Li3(FeO2)4,15,102.99999999999996,42.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-08895,Rb2ZrO3,12,34.0,7.999999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-08906,LiV3O4,8,131.00000000000006,77.99999999999999,val,ternary oxide (other ratio),,,,,
matbench,mb-08914,NaMn3O4,8,128.99999999999994,61.000000000000014,test,ternary oxide (other ratio),,,,,
matbench,mb-08946,Mn3CoO8,12,37.99999999999999,27.000000000000004,val,ternary oxide (other ratio),,,,,
matbench,mb-08948,NaNi2O3,6,123.00000000000004,52.00000000000001,train,ternary oxide (other ratio),,,,,
matbench,mb-08952,MnFe2O3,12,152.00000000000003,61.000000000000014,train,ternary oxide (other ratio),,,,,
matbench,mb-08963,Ca3SiO5,18,95.0,45.00000000000001,val,ternary oxide (other ratio),,,,,
matbench,mb-08965,Ba3Ti2O7,12,85.99999999999999,47.99999999999999,train,ternary oxide (other ratio),,,,,
matbench,mb-08967,LiFe3O4,8,86.99999999999999,33.0,test,ternary oxide (other ratio),,,,,
matbench,mb-08984,TiV3O8,12,168.0,59.00000000000001,test,ternary oxide (other ratio),,,,,
matbench,mb-08988,Ca3Sn2O7,24,128.99999999999994,63.0,train,ternary oxide (other ratio),,,,,
matbench,mb-08995,Li4WO5,10,58.00000000000001,52.00000000000001,train,ternary oxide (other ratio),,,,,
