source,mb_id,formula,n_sites,K_VRH,G_VRH,split,family,gid,gamma,kappa_agl,density_g_cm3,volume_m3
matbench,mb-08229,LiAlO2,4,141.99999999999994,103.99999999999996,train,delafossite-like (ABO2),,,,,
matbench,mb-08333,LiNiO2,8,114.00000000000004,77.0,val,delafossite-like (ABO2),,,,,
matbench,mb-08371,LiFeO2,8,127.0,85.99999999999999,train,delafossite-like (ABO2),,,,,
matbench,mb-08408,CuPdO2,4,158.0,26.0,train,delafossite-like (ABO2),,,,,
matbench,mb-08416,SrEuO2,4,103.99999999999996,61.000000000000014,train,delafossite-like (ABO2),,,,,
matbench,mb-08457,AgPtO2,8,123.00000000000004,34.0,train,delafossite-like (ABO2),,,,,
matbench,mb-08491,CaCuO2,4,121.00000000000006,63.0,train,delafossite-like (ABO2),,,,,
matbench,mb-08510,NiHgO2,4,107.0,28.0,train,delafossite-like (ABO2),,,,,
matbench,mb-08515,LiMnO2,4,101.0,39.99999999999999,train,delafossite-like (ABO2),,,,,
matbench,mb-08517,LiFeO2,8,124.99999999999994,78.99999999999999,train,delafossite-like (ABO2),,,,,
matbench,mb-08528,CdAuO2,8,118.99999999999996,32.00000000000001,val,delafossite-like (ABO2),,,,,
matbench,mb-08546,LiCuO2,8,79.99999999999999,42.00000000000001,train,delafossite-like (ABO2),,,,,
matbench,mb-08553,HgPtO2,4,42.00000000000001,16.0,val,delafossite-like (ABO2),,,,,
matbench,mb-08575,NaCdO2,4,70.99999999999999,30.0,train,delafossite-like (ABO2),,,,,
matbench,mb-08585,HoHO2,8,111.99999999999996,58.00000000000001,train,delafossite-like (ABO2),,,,,
matbench,mb-08595,LiTiO2,4,133.0,83.00000000000001,val,delafossite-like (ABO2),,,,,
matbench,mb-08627,NiAgO2,8,124.00000000000004,36.0,val,delafossite-like (ABO2),,,,,
matbench,mb-08654,LiAgO2,4,74.00000000000001,32.00000000000001,train,delafossite-like (ABO2),,,,,
matbench,mb-08670,NiAgO2,4,127.0,37.0,train,delafossite-like (ABO2),,,,,
matbench,mb-08705,CaMnO2,8,111.00000000000004,63.99999999999999,test,delafossite-like (ABO2),,,,,
matbench,mb-08788,NaSmO2,4,70.00000000000001,45.00000000000001,train,delafossite-like (ABO2),,,,,
matbench,mb-08828,LiCuO2,8,40.99999999999999,16.0,train,delafossite-like (ABO2),,,,,
matbench,mb-08854,NaAuO2,8,33.0,10.0,train,delafossite-like (ABO2),,,,,
matbench,mb-08890,AlTlO2,8,100.0,34.0,train,delafossite-like (ABO2),,,,,
matbench,mb-08899,CuAuO2,4,143.00000000000003,22.0,train,delafossite-like (ABO2),,,,,
matbench,mb-08913,BaAgO2,8,68.00000000000001,28.0,train,delafossite-like (ABO2),,,,,
matbench,mb-08928,KAuO2,4,39.99999999999999,16.0,train,delafossite-like (ABO2),,,,,
matbench,mb-08930,PbAuO2,4,76.0,12.000000000000002,test,delafossite-like (ABO2),,,,,
matbench,mb-08940,SrCdO2,4,115.00000000000004,52.99999999999999,train,delafossite-like (ABO2),,,,,
matbench,mb-08973,LiTiO2,8,141.99999999999994,92.0,train,delafossite-like (ABO2),,,,,
matbench,mb-09004,FeHO2,8,135.99999999999997,85.99999999999999,val,delafossite-like (ABO2),,,,,
matbench,mb-09025,BaAuO2,8,72.00000000000001,25.000000000000007,train,delafossite-like (ABO2),,,,,
matbench,mb-09042,CaAgO2,4,116.00000000000004,44.0,val,delafossite-like (ABO2),,,,,
matbench,mb-09050,LiVO2,8,134.00000000000003,93.0,train,delafossite-like (ABO2),,,,,
matbench,mb-09062,TlCuO2,8,17.0,7.999999999999999,test,delafossite-like (ABO2),,,,,
matbench,mb-09092,SrAuO2,8,97.0,40.99999999999999,val,delafossite-like (ABO2),,,,,
matbench,mb-09106,CdAgO2,8,140.00000000000006,36.0,test,delafossite-like (ABO2),,,,,
matbench,mb-09138,AlHO2,8,154.99999999999997,133.0,test,delafossite-like (ABO2),,,,,
matbench,mb-09159,LiNiO2,4,70.99999999999999,27.000000000000004,train,delafossite-like (ABO2),,,,,
matbench,mb-09169,LiAuO2,8,54.000000000000014,27.000000000000004,train,delafossite-like (ABO2),,,,,
matbench,mb-09272,LiMnO2,16,119.99999999999996,58.00000000000001,train,delafossite-like (ABO2),,,,,
matbench,mb-09282,LiMnO2,8,109.99999999999996,68.99999999999999,train,delafossite-like (ABO2),,,,,
matbench,mb-09301,AgRhO2,4,136.99999999999997,38.99999999999999,train,delafossite-like (ABO2),,,,,
matbench,mb-09302,BaMgO2,12,78.99999999999999,39.99999999999999,train,delafossite-like (ABO2),,,,,
matbench,mb-09313,CuBiO2,8,70.99999999999999,21.0,train,delafossite-like (ABO2),,,,,
matbench,mb-09367,BiAuO2,8,61.000000000000014,21.0,train,delafossite-like (ABO2),,,,,
matbench,mb-09413,FeHO2,8,152.00000000000003,75.00000000000001,train,delafossite-like (ABO2),,,,,
matbench,mb-09447,LiCrO2,8,81.0,95.0,val,delafossite-like (ABO2),,,,,
matbench,mb-09485,LiMnO2,8,109.00000000000004,52.99999999999999,train,delafossite-like (ABO2),,,,,
matbench,mb-09492,YScO2,4,115.00000000000004,52.99999999999999,test,delafossite-like (ABO2),,,,,
matbench,mb-09513,MgCuO2,8,134.00000000000003,64.99999999999999,val,delafossite-like (ABO2),,,,,
matbench,mb-09517,NaLaO2,4,90.00000000000003,35.0,train,delafossite-like (ABO2),,,,,
matbench,mb-09520,AgBiO2,8,86.99999999999999,19.0,train,delafossite-like (ABO2),,,,,
matbench,mb-09609,RbAgO2,4,23.0,17.999999999999996,train,delafossite-like (ABO2),,,,,
matbench,mb-09619,BeZnO2,8,165.0,83.00000000000001,train,delafossite-like (ABO2),,,,,
matbench,mb-09621,AlHO2,8,74.00000000000001,37.0,train,delafossite-like (ABO2),,,,,
matbench,mb-09661,KCoO2,8,68.00000000000001,34.0,train,delafossite-like (ABO2),,,,,
matbench,mb-09713,LiTiO2,8,128.99999999999994,39.99999999999999,train,delafossite-like (ABO2),,,,,
matbench,mb-09732,MnCdO2,4,135.0,52.00000000000001,train,delafossite-like (ABO2),,,,,
matbench,mb-09758,BaSrO2,4,75.00000000000001,44.0,train,delafossite-like (ABO2),,,,,
matbench,mb-09759,ScHO2,8,156.99999999999994,52.99999999999999,train,delafossite-like (ABO2),,,,,
matbench,mb-09773,LiZrO2,8,154.99999999999997,100.0,train,delafossite-like (ABO2),,,,,
matbench,mb-09847,CuHgO2,4,44.0,16.0,test,delafossite-like (ABO2),,,,,
matbench,mb-09886,NaMnO2,4,93.99999999999996,50.99999999999999,train,delafossite-like (ABO2),,,,,
matbench,mb-09891,CeSmO2,4,135.99999999999997,79.99999999999999,train,delafossite-like (ABO2),,,,,
matbench,mb-09979,FeHO2,8,66.00000000000001,29.0,val,delafossite-like (ABO2),,,,,
matbench,mb-10014,NaAlO2,4,133.0,93.0,train,delafossite-like (ABO2),,,,,
matbench,mb-10018,LiGaO2,4,112.99999999999994,76.0,train,delafossite-like (ABO2),,,,,
matbench,mb-10076,LiLuO2,4,105.00000000000004,50.99999999999999,train,delafossite-like (ABO2),,,,,
matbench,mb-10118,LiTmO2,4,108.00000000000004,44.0,val,delafossite-like (ABO2),,,,,
matbench,mb-10129,BaCuO2,4,97.0,54.000000000000014,train,delafossite-like (ABO2),,,,,
matbench,mb-10141,NaCeO2,4,67.0,37.99999999999999,val,delafossite-like (ABO2),,,,,
matbench,mb-10176,DyHO2,8,134.00000000000003,37.0,test,delafossite-like (ABO2),,,,,
matbench,mb-10192,LiCuO2,4,122.00000000000004,64.99999999999999,train,delafossite-like (ABO2),,,,,
matbench,mb-10211,LiZnO2,8,97.0,50.99999999999999,train,delafossite-like (ABO2),,,,,
matbench,mb-10221,LiFeO2,16,144.99999999999997,93.99999999999996,val,delafossite-like (ABO2),,,,,
matbench,mb-10243,MgCuO2,8,100.0,67.0,train,delafossite-like (ABO2),,,,,
matbench,mb-10321,LiZnO2,4,103.99999999999996,47.99999999999999,val,delafossite-like (ABO2),,,,,
matbench,mb-10328,BaNiO2,8,77.99999999999999,27.000000000000004,val,delafossite-like (ABO2),,,,,
matbench,mb-10395,LaTmO2,4,127.0,91.0,train,delafossite-like (ABO2),,,,,
matbench,mb-10407,NaCuO2,8,62.0,20.000000000000004,val,delafossite-like (ABO2),,,,,
matbench,mb-10433,GdYO2,8,90.00000000000003,47.00000000000001,test,delafossite-like (ABO2),,,,,
matbench,mb-10440,NiHO2,4,45.00000000000001,32.00000000000001,train,delafossite-like (ABO2),,,,,
matbench,mb-10447,RbFeO2,8,72.00000000000001,16.0,test,delafossite-like (ABO2),,,,,
matbench,mb-10452,LiAlO2,48,154.0,123.00000000000004,train,delafossite-like (ABO2),,,,,
matbench,mb-10480,KFeO2,8,42.99999999999999,9.0,train,delafossite-like (ABO2),,,,,
matbench,mb-10506,NaCoO2,8,101.0,36.0,train,delafossite-like (ABO2),,,,,
matbench,mb-10550,NaMnO2,8,83.99999999999999,52.99999999999999,train,delafossite-like (ABO2),,,,,
matbench,mb-10552,SmYO2,4,97.0,47.00000000000001,train,delafossite-like (ABO2),,,,,
matbench,mb-10553,YTlO2,4,103.99999999999996,46.0,train,delafossite-like (ABO2),,,,,
matbench,mb-10571,PrSmO2,4,122.00000000000004,73.0,train,delafossite-like (ABO2),,,,,
matbench,mb-10585,ZnCoO2,4,170.00000000000006,64.99999999999999,val,delafossite-like (ABO2),,,,,
matbench,mb-10601,SmTlO2,4,77.0,35.0,train,delafossite-like (ABO2),,,,,
matbench,mb-10606,ErTlO2,4,91.0,38.99999999999999,train,delafossite-like (ABO2),,,,,
matbench,mb-10616,KMnO2,8,57.00000000000001,25.000000000000007,train,delafossite-like (ABO2),,,,,
matbench,mb-10636,CoAgO2,4,128.0,26.0,train,delafossite-like (ABO2),,,,,
matbench,mb-10638,LiRuO2,8,197.0,109.00000000000004,train,delafossite-like (ABO2),,,,,
matbench,mb-10648,PrYO2,4,122.00000000000004,83.99999999999999,train,delafossite-like (ABO2),,,,,
matbench,mb-10662,ScTlO2,4,109.00000000000004,35.0,val,delafossite-like (ABO2),,,,,
matbench,mb-10702,NaPdO2,4,90.00000000000003,45.00000000000001,train,delafossite-like (ABO2),,,,,
matbench,mb-10716,BaCuO2,16,78.99999999999999,26.0,test,delafossite-like (ABO2),,,,,
matbench,mb-10731,VCuO2,4,134.00000000000003,67.0,train,delafossite-like (ABO2),,,,,
matbench,mb-10734,LiCuO2,4,105.00000000000004,31.0,test,delafossite-like (ABO2),,,,,
matbench,mb-10816,MnNiO2,4,186.00000000000009,74.00000000000001,train,delafossite-like (ABO2),,,,,
matbench,mb-10841,NaCuO2,4,68.99999999999999,58.00000000000001,train,delafossite-like (ABO2),,,,,
matbench,mb-10911,KYbO2,4,61.000000000000014,19.0,train,delafossite-like (ABO2),,,,,
aflow,,Al4Li4O8,16,92.3859,52.0525,test,delafossite-like (ABO2),ag-7f1f3925499b,1.89066,8.098,2.52948,1.7310270580177196e-28
aflow,,Al2K2O4,8,92.1278,38.3929,train,delafossite-like (ABO2),ag-b8b7b327da0f,1.89642,5.56473,2.48498,1.3107824690278612e-28
aflow,,Al2O4Rb2,8,91.7111,42.756,train,delafossite-like (ABO2),ag-73ab442bbc85,1.92656,5.31359,3.596,1.3340477043545686e-28
aflow,,Fe1O2Sr1,4,100.326,58.0857,val,delafossite-like (ABO2),ag-6bbab91d874b,1.95694,11.087,5.04615,5.773995911221209e-29
aflow,,Dy4Li4O8,16,122.211,62.2611,train,delafossite-like (ABO2),ag-c566d2bab17f,1.96825,4.09064,6.59218,2.02966944147818e-28
aflow,,Cs2Fe2O4,8,86.9222,20.5627,train,delafossite-like (ABO2),ag-2deb3026cd0f,2.01325,1.23136,4.41627,1.6600559146187811e-28
aflow,,Al2Cu2O4,8,168.227,75.874,train,delafossite-like (ABO2),ag-0213085c7ff3,2.0182,8.57476,4.98403,8.164468188705106e-29
aflow,,Ga4Li4O8,16,89.8657,47.439,train,delafossite-like (ABO2),ag-c2bd678214da,2.02503,4.67502,4.06256,1.7766021866620302e-28
aflow,,Cu2O4Sc2,8,129.387,44.7868,train,delafossite-like (ABO2),ag-5765d9a349be,2.02606,4.74294,4.33637,1.076047113881497e-28
aflow,,Ag4Al4O8,16,99.9056,34.2327,train,delafossite-like (ABO2),ag-1cfcc183e65d,2.02628,2.40141,5.24078,2.114635733996985e-28
aflow,,Li2Nb2O4,8,156.68,103.561,train,delafossite-like (ABO2),ag-4f78070bb1b0,2.04858,17.7999,5.56259,7.871719205333328e-29
aflow,,Ag2O4Y2,8,98.1959,28.4199,train,delafossite-like (ABO2),ag-83094e46f95b,2.05254,2.29628,5.53412,1.3728876670633154e-28
aflow,,Cu2O4Y2,8,116.761,35.8211,train,delafossite-like (ABO2),ag-875f5132e17d,2.05372,3.18158,4.87204,1.257327567855614e-28
aflow,,O4Rb2Sc2,8,91.3686,54.1388,train,delafossite-like (ABO2),ag-478d7562c83b,2.05728,6.85733,4.37391,1.233262350945983e-28
