source,mb_id,formula,n_sites,K_VRH,G_VRH,split,family,gid,gamma,kappa_agl,density_g_cm3,volume_m3
matbench,mb-00946,B2S2O9,13,29.0,25.000000000000007,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-00954,Na3PS3O,16,27.000000000000004,12.999999999999998,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01010,SO2,6,5.000000000000001,3.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01022,Tm2SeO2,5,126.0,66.00000000000001,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01036,CdSeO4,12,54.000000000000014,20.000000000000004,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01047,Rb4I2O,7,10.0,9.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01128,NaCNO,4,27.000000000000004,7.999999999999999,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01137,CO2,12,5.000000000000001,3.0,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01157,Na3ClO,5,37.0,23.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01233,Cd(NO3)2,72,23.999999999999996,11.000000000000002,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01241,KIO3,20,21.0,12.999999999999998,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01256,KClO4,24,17.0,7.999999999999999,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01272,AgClO4,6,27.000000000000004,7.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01280,Li3BO3,28,73.0,40.99999999999999,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01282,PCl3O,20,3.0,1.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01292,FeH4(ClO)2,9,21.0,10.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01300,KP(HO2)2,16,23.999999999999996,15.000000000000004,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01305,NaNO2,4,25.000000000000007,15.000000000000004,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01311,CsClO4,24,12.999999999999998,5.000000000000001,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01350,SeOF2,16,7.0,5.000000000000001,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01356,B(HO)3,28,12.999999999999998,7.0,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01364,AcClO,6,67.0,30.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01373,Pb(NO3)2,36,31.0,9.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01389,PdSO4,12,26.0,12.000000000000002,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01390,H2SeO4,28,9.0,7.0,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01408,Cs2KZrOF5,10,12.999999999999998,13.999999999999998,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01422,CuSO4,24,60.0,26.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01440,S8O,36,2.0,1.0,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01519,LiBO2,16,60.0,29.0,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01583,P2Pb2O7,44,46.0,20.000000000000004,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01601,K3BrO,5,20.000000000000004,12.999999999999998,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01610,Ba2CuBrO2,6,40.99999999999999,13.999999999999998,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01631,Tm2SO2,5,128.0,70.00000000000001,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01642,SmClO,6,76.0,34.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01659,VBO4,6,20.000000000000004,26.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01664,AlClO,6,29.0,21.0,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01667,SmBrO,6,16.0,13.999999999999998,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01668,KNO2,4,17.0,6.0,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01673,Bi2SO2,10,44.0,23.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01677,NaBO2,24,46.0,19.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01712,B2O3,15,33.0,36.0,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01729,ErPO4,12,135.99999999999997,64.99999999999999,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01763,HoPO4,12,138.99999999999997,61.000000000000014,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01771,Tl2SO4,28,23.999999999999996,7.999999999999999,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01774,Rb2CO3,24,23.999999999999996,10.0,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01798,MgCO3,10,105.00000000000004,63.0,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01808,YbBO3,10,79.99999999999999,33.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01814,Ca4P2O,7,57.00000000000001,42.99999999999999,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01825,NpIO,6,27.000000000000004,26.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01878,CoPO4,12,20.000000000000004,12.999999999999998,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01892,In2TeO6,27,141.99999999999994,60.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01914,Nd2Ti2S2O5,11,127.0,54.000000000000014,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01928,KBrO3,5,15.000000000000004,10.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01945,Bi3BrO4,8,60.0,29.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-01981,Na3BrO,5,49.99999999999999,23.999999999999996,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02016,BaAl2B2O7,12,92.0,32.00000000000001,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02057,AgNO3,10,35.0,9.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02058,K4I2O,7,7.999999999999999,9.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02081,TmBrO,6,19.0,15.000000000000004,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02091,V2O3F,12,119.99999999999996,63.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02108,Li14P2(N2O)3,25,86.99999999999999,70.00000000000001,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02121,BaTeO3,10,38.99999999999999,21.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02126,ScBrO,6,22.0,13.999999999999998,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02135,Ca2Cu(BrO)2,7,21.0,17.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02136,PdSeO3,10,17.999999999999996,11.000000000000002,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02138,NdBi2ClO4,8,58.00000000000001,25.000000000000007,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02152,Nd2TeO2,5,74.00000000000001,35.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02156,SmBi2ClO4,8,63.0,28.0,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02163,DyBi2IO4,8,64.99999999999999,36.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02167,TmBi2BrO4,8,68.00000000000001,37.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02169,ErBi2BrO4,8,67.0,36.0,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02174,Sr2Cu(BrO)2,7,25.000000000000007,16.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02177,TbBi2ClO4,8,77.99999999999999,31.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02188,BaZnSO,8,58.00000000000001,35.0,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02194,TbBi2BrO4,8,64.99999999999999,34.0,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02195,Sr2Cu(IO)2,7,36.0,30.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02196,KNb4O5F,11,138.99999999999997,83.99999999999999,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02202,ErBi2ClO4,8,68.00000000000001,34.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02206,SmBi2BrO4,8,63.0,32.00000000000001,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02208,YCu2Bi2(SeO2)2,11,61.000000000000014,33.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02217,EuBi2ClO4,8,63.99999999999999,23.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02223,HoBi2IO4,8,66.00000000000001,37.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02229,ErBi2IO4,8,67.0,37.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02238,PrBi2BrO4,8,59.00000000000001,30.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02240,DyBi2ClO4,8,68.99999999999999,31.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02242,Bi2SeO2,5,77.99999999999999,27.000000000000004,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02248,SmBi2IO4,8,63.99999999999999,34.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02253,TmBi2IO4,8,67.0,37.99999999999999,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02254,FeClO,6,28.0,16.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02255,TbBi2IO4,8,63.99999999999999,36.0,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02258,DyBi2BrO4,8,63.0,35.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02259,YBi2BrO4,8,66.00000000000001,35.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02283,ReO3F,30,7.999999999999999,5.000000000000001,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02301,RbBrO3,5,15.000000000000004,9.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02318,K3PO4,32,37.0,17.999999999999996,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02329,Sr2Fe2Se2OF2,9,58.00000000000001,32.00000000000001,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02360,Sr2Fe2S2OF2,9,52.00000000000001,37.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02362,NaNiIO6,9,50.99999999999999,33.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02365,CsSb(PO4)2,12,39.99999999999999,35.0,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02368,AlPO4,6,26.0,25.000000000000007,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02381,K2S2O7,22,16.0,7.999999999999999,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02382,Na3P(SO)2,64,28.0,13.999999999999998,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02396,SO3,48,5.000000000000001,2.0,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02399,K2Ca(CO3)2,11,54.000000000000014,23.999999999999996,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02413,GdBi2BrO4,8,57.00000000000001,32.00000000000001,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02431,Ni(ClO4)2,11,12.999999999999998,12.999999999999998,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02439,FePO4,24,12.000000000000002,17.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02457,YIO,6,45.00000000000001,25.000000000000007,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02554,Ba(PO3)2,36,50.99999999999999,21.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02555,KNaS2O7,22,23.0,11.000000000000002,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02558,NaBrO3,20,27.000000000000004,16.0,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02588,H3ClO,5,12.000000000000002,5.000000000000001,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02591,SmZnPO,8,93.99999999999996,55.00000000000001,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02597,Sr5P3O12F,42,75.00000000000001,38.99999999999999,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02610,Rb2V2Cu(PO6)2,38,38.99999999999999,21.0,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02620,Ge2N2O,10,118.00000000000004,62.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02635,LiNO3,10,38.99999999999999,25.000000000000007,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02668,Cs2SO4,28,22.0,10.0,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02670,VOF3,20,7.0,6.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02676,K2CO3,24,25.000000000000007,11.000000000000002,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02683,ErClO,6,23.999999999999996,12.999999999999998,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02699,Na2BHO3,28,46.0,20.000000000000004,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02721,Bi(BO2)3,40,86.99999999999999,48.99999999999999,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02739,BaCO3,20,49.99999999999999,22.0,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02756,NaFePO4,28,83.99999999999999,42.00000000000001,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02772,VPO4,12,106.00000000000004,66.00000000000001,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02774,KFe(SO4)2,12,38.99999999999999,25.000000000000007,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02776,Ca(NO3)2,36,7.999999999999999,6.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02795,Sr2NiTeO6,10,131.00000000000006,62.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02808,VBO3,10,181.99999999999997,89.0,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02813,TeO2,24,23.0,17.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02819,CaCO3,10,76.0,32.00000000000001,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02824,PbSO4,24,39.99999999999999,17.999999999999996,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02828,LiFePO4,28,91.0,47.99999999999999,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02857,Ba(NO3)2,36,28.0,10.0,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02860,FeBO3,10,174.00000000000009,93.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02885,NiCO3,10,124.99999999999994,68.00000000000001,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02908,SrHClO,8,36.0,17.999999999999996,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-02955,NpSeO,6,106.00000000000004,54.000000000000014,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-03079,CrBO3,10,181.00000000000003,109.00000000000004,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-03117,Mn2P2O7,11,111.99999999999996,48.99999999999999,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-03155,Li2PNO2,12,89.0,60.0,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-03201,Li3PO4,16,70.00000000000001,42.99999999999999,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-03340,LiGeBO4,7,74.00000000000001,62.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-03450,BeSO4,6,36.0,35.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-03556,GaPO4,6,27.000000000000004,20.000000000000004,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-03567,AcOF,3,108.00000000000004,47.00000000000001,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-03594,YOF,6,131.00000000000006,61.000000000000014,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-03620,BiIO,6,17.0,10.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-03679,B6O,14,226.9999999999999,207.00000000000003,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-03943,U(ClO)2,20,23.999999999999996,15.000000000000004,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-03963,Te2O5,14,46.0,38.99999999999999,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-03998,CaSn(BO3)2,10,92.0,57.00000000000001,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04211,Na5CuSO2,9,50.99999999999999,17.999999999999996,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04361,PNO,12,54.000000000000014,56.00000000000001,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04415,Pr2TeO2,5,67.0,33.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04416,Sm2TeO2,5,72.00000000000001,36.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04417,Gd2TeO2,5,64.99999999999999,36.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04418,Tb2TeO2,5,82.0,37.99999999999999,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04427,P2O5,14,39.99999999999999,22.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04461,ScPO4,12,150.00000000000003,77.99999999999999,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04474,PrClO,6,68.99999999999999,33.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04501,CaPHO4,28,72.00000000000001,37.99999999999999,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04573,CdCO3,10,91.0,32.00000000000001,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04618,K2SO4,28,29.0,13.999999999999998,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04626,Li2SO4,28,42.00000000000001,19.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04634,Tl3BO3,14,21.0,11.000000000000002,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04635,Ag2SeO3,24,29.0,7.999999999999999,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04669,MnSn(BO3)2,10,133.0,75.00000000000001,val,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04679,ScOF,12,140.99999999999991,60.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04686,BPO4,6,60.0,62.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04689,Ag2CO3,12,45.00000000000001,12.999999999999998,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04698,Na4I2O,7,23.0,13.999999999999998,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04704,VClO,6,22.0,15.000000000000004,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04721,HoClO,6,64.99999999999999,31.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04746,Na2SO4,14,42.99999999999999,23.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04768,Rb2SO4,28,25.000000000000007,12.999999999999998,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04793,GdClO,6,63.0,31.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04802,NdClO,6,67.0,33.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04806,PbCO3,20,56.00000000000001,21.0,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04814,NdBrO,6,17.999999999999996,15.000000000000004,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04824,CePRuO,8,123.00000000000004,67.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04825,FeBPbO4,28,61.000000000000014,32.00000000000001,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04830,BiPbClO2,10,44.0,17.999999999999996,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04833,Ba2Cu3(ClO2)2,11,52.99999999999999,20.000000000000004,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04853,Sr2Cu(ClO)2,7,74.00000000000001,38.99999999999999,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04859,Sr5P3ClO12,42,66.00000000000001,37.0,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04863,Te(HO)6,52,28.0,17.999999999999996,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04866,SbPbClO2,10,85.99999999999999,35.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04867,Sr5P3BrO12,42,63.0,35.0,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04881,BiBrO,6,16.0,11.000000000000002,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04931,BiClO,6,26.0,17.999999999999996,test,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-04949,GdOF,6,116.00000000000004,59.00000000000001,train,other oxide (mixed-anion / molecular-ion),,,,,
matbench,mb-05034,InBO3,10,138.99999999999997,62.0,train,other oxide (mixed-anion / molecular-ion),,,,,
