source,mb_id,formula,n_sites,K_VRH,G_VRH,split,family,gid,gamma,kappa_agl,density_g_cm3,volume_m3
aflow,,As8O12,20,5.66667,6.74,train,corundum/bixbyite-like (A2O3),ag-95ecf6503575,2.02575,10.0756,3.44543,3.8140188445661323e-28
aflow,,La16O24,40,111.177,42.9039,val,corundum/bixbyite-like (A2O3),ag-76c226717c33,2.03655,1.46822,5.64167,7.671754005113361e-28
aflow,,La6O9,15,110.164,41.8963,train,corundum/bixbyite-like (A2O3),ag-f124f62efab9,2.03867,2.90735,6.1641,2.633079307078156e-28
aflow,,La2O3,5,92.1935,30.1294,train,corundum/bixbyite-like (A2O3),ag-f8908411c995,2.06919,3.83825,4.59725,1.1768313779440942e-28
aflow,,Bi16O24,40,109.979,25.6124,train,corundum/bixbyite-like (A2O3),ag-7f08b280bb02,2.09739,0.526131,8.74592,7.0775229861134725e-28
aflow,,Bi4O6,10,116.872,20.0376,train,corundum/bixbyite-like (A2O3),ag-c61260c70de2,2.09853,0.741669,8.83343,1.751852050525944e-28
aflow,,Bi8O12,20,49.3195,28.9702,train,corundum/bixbyite-like (A2O3),ag-be66b7aa2615,2.10364,2.9729,8.97378,3.448906137364052e-28
aflow,,Bi8O12,20,27.0722,14.1347,train,corundum/bixbyite-like (A2O3),ag-dfaa12a3d112,2.10542,2.31233,8.30837,3.725125977460654e-28
aflow,,O6V4,10,212.144,91.4675,train,corundum/bixbyite-like (A2O3),ag-abeae41c22af,2.11373,9.3642,5.02952,9.896912148630003e-29
aflow,,O12Sb8,20,12.1056,10.4821,train,corundum/bixbyite-like (A2O3),ag-b4d0bb1d8131,2.13575,5.77343,5.11074,3.788706603935337e-28
aflow,,O12Sb8,20,11.8099,10.2417,val,corundum/bixbyite-like (A2O3),ag-d532e7962de6,2.13729,5.7904,5.13471,3.77102005546496e-28
aflow,,O12Sb8,20,11.5056,9.75498,train,corundum/bixbyite-like (A2O3),ag-2f95594a0e4b,2.13761,5.58758,5.12145,3.7807836431081983e-28
aflow,,Ga4O6,10,156.964,72.2664,train,corundum/bixbyite-like (A2O3),ag-892fa1e4d701,2.13909,6.85585,5.69278,1.0935199214007343e-28
aflow,,In16O24,40,146.147,60.1448,train,corundum/bixbyite-like (A2O3),ag-1a66ec3a2d27,2.20043,1.63955,6.8671,5.370796235083079e-28
aflow,,In16O24,40,143.229,57.8016,val,corundum/bixbyite-like (A2O3),ag-e1d550f49ecb,2.22845,1.53544,6.75186,5.462464391432733e-28
aflow,,O6Rh4,10,220.501,96.7453,train,corundum/bixbyite-like (A2O3),ag-3ce8003aeb9f,2.33985,6.47753,7.63917,1.1034185443248223e-28
aflow,,O24Tl16,40,107.116,31.6511,test,corundum/bixbyite-like (A2O3),ag-3d9487f5c65e,2.41622,0.477221,9.72256,6.2409554244786195e-28
aflow,,O24Tl16,40,107.336,31.9501,train,corundum/bixbyite-like (A2O3),ag-d53b439bbbba,2.42234,0.474624,9.72744,6.237824501803028e-28
